"","time","d2_bw1","k_bw1","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit"
"339",12.733,1.10828578172059,0.0721224280470291,2.25,0.4,0.7,1.71627733812154,-0.631584605687784,9.45682654560886,-0.0848597396652684,0.637259985843965
"340",12.767,1.10582769505622,0.0716248935712777,2.25,0.4,0.7,1.69442081777421,-0.640421528107021,9.45451568154877,-0.099524491703528,0.648108677701339
"341",12.8,1.10346031833939,0.0711411308078726,2.25,0.4,0.7,1.67280369770088,-0.648922615354596,9.45172508731818,-0.113962977820028,0.658853641586852
"342",12.833,1.10111120961259,0.0706566686101336,2.25,0.4,0.7,1.65078809766353,-0.657317504343201,9.44839044074021,-0.128586007513085,0.669776576810603
"343",12.867,1.09871014469626,0.070156957407847,2.25,0.4,0.7,1.62769124116816,-0.665822075502414,9.44438124425311,-0.143827419186371,0.681179391009559
"344",12.9,1.09639846861366,0.0696715566354253,2.25,0.4,0.7,1.60487798272735,-0.673903340328584,9.43992928349249,-0.158773816875345,0.69235456020105
"345",12.933,1.09410537368087,0.0691859425635375,2.25,0.4,0.7,1.58168455034103,-0.681782373188692,9.434921341693,-0.173854918744656,0.703599841644749
"346",12.967,1.09176230877279,0.0686855709341855,2.25,0.4,0.7,1.55740431192374,-0.689656845905513,9.42917668859606,-0.189517176096426,0.715222570351289
"347",13,1.08950717019495,0.0682000560550806,2.25,0.4,0.7,1.53348201396225,-0.697034557276015,9.42303032763047,-0.204823269531233,0.726505158810613
"348",13.033,1.08727081680918,0.0677148614461791,2.25,0.4,0.7,1.50922804448721,-0.704124909280643,9.41631942003525,-0.220216733809112,0.737758292206213
"349",13.067,1.08498638976206,0.0672154940345976,2.25,0.4,0.7,1.48391506544311,-0.711105287320653,9.4088127414007,-0.236151993389314,0.749291994910619
"350",13.1,1.08278830143819,0.0667315215209701,2.25,0.4,0.7,1.45905658102182,-0.717544940646382,9.40095057083977,-0.251676321300181,0.76040233597117
"351",13.133,1.08060910002713,0.0662484397652221,2.25,0.4,0.7,1.43393844978953,-0.723638095791124,9.39252008792361,-0.267242660174622,0.771408279121641
"352",13.167,1.07838362933642,0.0657518567397421,2.25,0.4,0.7,1.40781635730163,-0.729540939785015,9.38323977408525,-0.28330939201688,0.782620083071842
"353",13.2,1.07624280171401,0.065271186014441,2.25,0.4,0.7,1.38225583223028,-0.734898418571667,9.37365628770275,-0.298916962356813,0.793364377826331
"354",13.233,1.07412086809363,0.0647920051501334,2.25,0.4,0.7,1.35652070040687,-0.739886402283471,9.36350674746153,-0.314523897232055,0.803963413479754
"355",13.267,1.07195437674635,0.0643000762660211,2.25,0.4,0.7,1.32985352102712,-0.744640343978466,9.35245991157609,-0.330589155008791,0.814725985402328
"356",13.3,1.06987074108881,0.0638245467172275,2.25,0.4,0.7,1.30385205828836,-0.748886327745508,9.34116857618565,-0.346154750483309,0.825017480521664
"357",13.333,1.06780591910821,0.0633511285337568,2.25,0.4,0.7,1.27776154502543,-0.752779619645223,9.32931998586906,-0.361681460440715,0.835159047475231
"358",13.367,1.06569815697256,0.0628657936910808,2.25,0.4,0.7,1.25081494561643,-0.756436732692963,9.31653405449424,-0.37762607188087,0.845457261327491
"359",13.4,1.06367138576173,0.0623973077116844,2.25,0.4,0.7,1.22462245747395,-0.759660712206661,9.30356797434668,-0.393039894723925,0.855315588841292
"360",13.433,1.06166326600959,0.0619315725325213,2.25,0.4,0.7,1.19841473701268,-0.762585343365458,9.29005960424153,-0.40838307373835,0.865050946957343
"361",13.467,1.0596137269544,0.0614548277554827,2.25,0.4,0.7,1.17141802815601,-0.765311065535863,9.27558116274833,-0.424108120599066,0.874967842260337
"362",13.5,1.05764324807405,0.0609953385621787,2.25,0.4,0.7,1.14523813555752,-0.767704969925551,9.26099110423238,-0.439282136351836,0.884499698228453
"363",13.533,1.05569117935796,0.0605392542730684,2.25,0.4,0.7,1.11909529359704,-0.769880075271931,9.24587873403283,-0.454362229805353,0.893957698201881
"364",13.567,1.05369910996208,0.0600731414466407,2.25,0.4,0.7,1.09221104490579,-0.771924298101592,9.22976996142328,-0.469795212536761,0.903645208985305
"365",13.6,1.05178411187783,0.0596246438962656,2.25,0.4,0.7,1.06617532354725,-0.773749492638113,9.21362028176762,-0.484668757706323,0.913012640687043
"366",13.633,1.04988720297156,0.0591802172854605,2.25,0.4,0.7,1.04020177242073,-0.775450199279085,9.19697162752679,-0.499435101988589,0.922365671878743
"367",13.667,1.04795160055558,0.0587268155156323,2.25,0.4,0.7,1.01350833799105,-0.777105611881256,9.17930516459278,-0.514534666879078,0.93200807691656
