,time,d2_bw1,k_bw1,do,mf_xe,p_atm,x_loc_fit,x_vel_fit,y_loc_fit,y_vel_fit,tot_vel_fit
436,16.467,4.0761589146,0.4407970804,3.387,air,1,4.5570161546,-1.0519867665,7.5841453827,-0.2181065631,1.0743587063
437,16.5,4.0615621198,0.4408793013,3.387,air,1,4.5222285543,-1.0587961569,7.5761529853,-0.2389331305,1.0854208136
438,16.534,4.0465117367,0.4409603311,3.387,air,1,4.4858827812,-1.0657935789,7.5675630043,-0.2603071463,1.0971215809
439,16.567,4.0318934147,0.4410348609,3.387,air,1,4.4501059886,-1.0724972466,7.5588799394,-0.2810633899,1.1087141079
440,16.6,4.0172649672,0.4411048133,3.387,air,1,4.4138286413,-1.0790412029,7.5498496976,-0.3019211542,1.1204848508
441,16.634,4.0021829568,0.4411715627,3.387,air,1,4.3759236708,-1.0855358772,7.5401694517,-0.3236114598,1.1327455661
442,16.667,3.9875348542,0.4412306718,3.387,air,1,4.3386204307,-1.0915173885,7.5303895484,-0.3449483935,1.1447268685
443,16.7,3.9728774957,0.4412836919,3.387,air,1,4.3008164044,-1.0970978621,7.5202060616,-0.3666517758,1.1567442431
444,16.734,3.9577665814,0.4413314359,3.387,air,1,4.2613540086,-1.1023380391,7.5092594103,-0.3894823644,1.1691217493
445,16.767,3.9430912648,0.4413705999,3.387,air,1,4.2225717605,-1.106841117,7.4981561588,-0.4121760728,1.1810954124
446,16.8,3.9284075121,0.4414022099,3.387,air,1,4.1833400455,-1.1106827106,7.4865393754,-0.4354682667,1.1929998722
447,16.867,3.8985702381,0.4414411715,3.387,air,1,4.1024398836,-1.1160996045,7.4611783999,-0.4848574001,1.216866889
448,16.9,3.8838626382,0.4414469692,3.387,air,1,4.0620633029,-1.1174316494,7.447707354,-0.5103241365,1.2284478887
449,16.934,3.8687017614,0.4414430224,3.387,air,1,4.0201677555,-1.1177781715,7.4330740413,-0.5374093163,1.2402567532
450,16.967,3.8539797639,0.4414290751,3.387,air,1,3.9792764817,-1.1170523954,7.4180812342,-0.5645513416,1.2516086734
451,17,3.8392512013,0.441404682,3.387,air,1,3.9382235948,-1.1152230034,7.4022528992,-0.5925565289,1.26287196
452,17.034,3.8240698562,0.4413681241,3.387,air,1,3.8958277203,-1.1121330924,7.3850114984,-0.6223277775,1.2744143274
453,17.067,3.8093291721,0.4413210687,3.387,air,1,3.8546537916,-1.1079243768,7.3673146441,-0.6521200721,1.2855959759
454,17.1,3.7945831764,0.4412621412,3.387,air,1,3.8135272306,-1.1024937998,7.3486155321,-0.682794618,1.2968041752
455,17.134,3.7793852859,0.4411885219,3.387,air,1,3.7712803384,-1.0955986201,7.3282470649,-0.7153135785,1.3084379435
456,17.167,3.7646300269,0.4411040735,3.387,air,1,3.7304725676,-1.08763183,7.307356755,-0.7477506376,1.3198765146
457,17.2,3.7498710326,0.4410063713,3.387,air,1,3.6899311626,-1.078405418,7.285314577,-0.7810309282,1.3315282784
458,17.234,3.7346615229,0.4408913825,3.387,air,1,3.6485147929,-1.0675855434,7.2613520331,-0.8161779115,1.3438323093
459,17.267,3.7198968325,0.4407654321,3.387,air,1,3.6087309991,-1.0558192508,7.236834352,-0.8510970675,1.3561417731
460,17.3,3.7051303501,0.4406249333,3.387,air,1,3.5694239529,-1.0428240466,7.2110335461,-0.8867798465,1.3688902397
461,17.334,3.6899152892,0.4404645379,3.387,air,1,3.5294940402,-1.0281736241,7.1830663912,-0.9243073477,1.3825646727
462,17.367,3.6751474369,0.4402932879,3.387,air,1,3.4913556081,-1.0127586403,7.154537963,-0.9614344003,1.3964369551
463,17.4,3.6603801065,0.4401063296,3.387,air,1,3.4538875083,-0.9961997955,7.1246078571,-0.99921364,1.410971981
464,17.434,3.6451667137,0.4398969121,3.387,air,1,3.4160482008,-0.9779835374,7.0922653728,-1.0387734118,1.426710202
465,17.467,3.6304030593,0.4396770228,3.387,air,1,3.3801224788,-0.9592261637,7.0593756497,-1.0777374813,1.4427865094
466,17.5,3.6156425692,0.4394404476,3.387,air,1,3.3450411563,-0.9394572119,7.0249739714,-1.1172079924,1.4597032409
467,17.534,3.6004390846,0.4391789603,3.387,air,1,3.3098354237,-0.9180881706,6.9879122762,-1.158343832,1.4780549117
468,17.567,3.5856879059,0.438907686,3.387,air,1,3.2766271027,-0.8964367102,6.9503372602,-1.1986612921,1.49679246
469,17.6,3.5709427769,0.4386189685,3.387,air,1,3.2444132019,-0.873952963,6.9111521513,-1.2392959294,1.5164590935
470,17.634,3.5557581943,0.4383030498,3.387,air,1,3.2123082019,-0.849990871,6.869066667,-1.2814161351,1.5376969116
471,17.667,3.5410283878,0.437978339,3.387,air,1,3.182239955,-0.8260363065,6.8265321995,-1.3224633999,1.5592451455
472,17.7,3.526307636,0.4376356699,3.387,air,1,3.1532818033,-0.8014746459,6.7823169352,-1.3635892362,1.5816880897
473,17.734,3.5111513204,0.4372637115,3.387,air,1,3.1246370385,-0.7756212769,6.7349896651,-1.4059499113,1.6057034341
474,17.767,3.4964519975,0.4368842513,3.387,air,1,3.0980137322,-0.7500851768,6.6873271028,-1.4469590339,1.6298215296
475,17.8,3.4817647041,0.4364865592,3.387,air,1,3.0725683999,-0.7242016601,6.6379630531,-1.487768355,1.6546669522
476,17.834,3.4666459235,0.4360577032,3.387,air,1,3.0475947437,-0.697264814,6.5853315993,-1.5295039921,1.6809404161
477,17.9,3.4373407646,0.4351697861,3.387,air,1,3.002726345,-0.6445588137,6.4781032801,-1.6092340411,1.7335196173
478,17.934,3.4222681826,0.4346838391,3.387,air,1,2.9814607897,-0.6173763939,6.4203147064,-1.6494504771,1.7612042722
479,17.967,3.4076556381,0.4341936687,3.387,air,1,2.9620060494,-0.5910872076,6.3626174361,-1.6878093028,1.7883188557
480,18,3.3930603307,0.4336853045,3.387,air,1,2.9437004876,-0.5649697601,6.3033808205,-1.7254237459,1.8155654581
481,18.034,3.3780415069,0.4331425627,3.387,air,1,2.926018508,-0.5383185712,6.2407919606,-1.7633237487,1.8436641578
482,18.067,3.3634832819,0.4325974291,3.387,air,1,2.9099738636,-0.5127719588,6.1785883009,-1.7992144318,1.8708574648
483,18.1,3.3489442259,0.4320342745,3.387,air,1,2.8950011933,-0.4876055572,6.1150089629,-1.8341675994,1.8978751177
484,18.134,3.3339851795,0.4314352649,3.387,air,1,2.8806639378,-0.4621359157,6.0481274647,-1.8691492774,1.9254320621
485,18.167,3.3194865383,0.4308356853,3.387,air,1,2.8677728644,-0.4379160233,5.9819408346,-1.9020612585,1.9518215786
486,18.2,3.3050083987,0.4302182254,3.387,air,1,2.8558578461,-0.4142385282,5.9145633793,-1.9339157394,1.9777825071
487,18.234,3.290113284,0.4295633728,3.387,air,1,2.8445671737,-0.390457751,5.8439638623,-1.9656032469,2.0040093263
488,18.267,3.2756776071,0.4289096447,3.387,air,1,2.834529977,-0.3680141188,5.7743578901,-1.9952409678,2.0288964762
489,18.3,3.261263111,0.4282380212,3.387,air,1,2.8253653371,-0.3462360951,5.7037460839,-2.0237649045,2.0531692142
490,18.334,3.2464340488,0.4275272631,3.387,air,1,2.816798173,-0.3245300831,5.6300052006,-2.0519806679,2.077485123
491,18.367,3.2320627281,0.4268190788,3.387,air,1,2.8092951981,-0.3042046608,5.5575328084,-2.0782260934,2.1003723886
492,18.4,3.2177126195,0.4260926965,3.387,air,1,2.8025544502,-0.2846388102,5.4842316162,-2.1033502877,2.1225224816
493,18.434,3.2029497165,0.4253250726,3.387,air,1,2.79636546,-0.2653013003,5.4079023924,-2.1280700806,2.1445435524
494,18.467,3.1886422392,0.4245611194,3.387,air,1,2.7910503988,-0.2473525876,5.333092908,-2.1509426118,2.165118339
495,18.5,3.1743554298,0.4237782479,3.387,air,1,2.7863734462,-0.2302309406,5.2576256776,-2.1727272849,2.1848913338
496,18.534,3.1596570031,0.4229514959,3.387,air,1,2.7821740982,-0.2134715597,5.1792427427,-2.1940557372,2.2044161778
497,18.567,3.1454112378,0.4221290727,3.387,air,1,2.7786500015,-0.1980712764,5.1026121883,-2.2136994715,2.2225430436
498,18.6,3.1311851588,0.4212864764,3.387,air,1,2.7756180449,-0.1835297331,5.025493261,-2.232332997,2.2398646772
499,18.634,3.1165481669,0.4203966677,3.387,air,1,2.7729524543,-0.1694449033,4.9455852884,-2.2505139743,2.2568838525
500,18.667,3.1023608458,0.4195113521,3.387,air,1,2.770752825,-0.1566372875,4.8676451225,-2.2672179497,2.2726223777
501,18.7,3.088191991,0.4186039803,3.387,air,1,2.7688767692,-0.1446638238,4.7893827483,-2.2830451609,2.287623839
502,18.734,3.0736126544,0.4176452288,3.387,air,1,2.7672201839,-0.1331740303,4.7084670725,-2.298496546,2.3023513403
503,18.767,3.0594800314,0.4166906247,3.387,air,1,2.7658199156,-0.1228089941,4.6297090902,-2.3127305733,2.3159889364
504,18.8,3.0453646665,0.4157113923,3.387,air,1,2.7645651212,-0.1131749156,4.5507795256,-2.3262868217,2.3290382002
505,18.867,3.0167578955,0.4136432578,3.387,air,1,2.7622336119,-0.0956317449,4.3901722772,-2.3520621159,2.3540054434
506,18.9,3.0026928926,0.4125829405,3.387,air,1,2.7610858592,-0.0878461495,4.3109628006,-2.364077532,2.3657090953
507,18.934,2.9882185831,0.411459995,3.387,air,1,2.7598378543,-0.0803029571,4.2293193292,-2.3761220881,2.3774786524
508,18.967,2.9741862893,0.4103391336,3.387,air,1,2.7585220591,-0.0733547457,4.150063163,-2.3875887888,2.3887153751
509,19,2.9601700367,0.4091863958,3.387,air,1,2.7570689324,-0.0666776499,4.0708039913,-2.3989368087,2.3998632713
510,19.034,2.9457459159,0.407963856,3.387,air,1,2.7553986836,-0.0599750555,3.9891426841,-2.4106109311,2.4113568936
511,19.067,2.9317626044,0.406741877,3.387,air,1,2.7535872742,-0.0535330683,3.9098772624,-2.4220262535,2.4226177911
512,19.1,2.9177959352,0.4054834421,3.387,air,1,2.7515724718,-0.0470434687,3.8305923073,-2.4336223397,2.4340769874
513,19.134,2.9034239136,0.4041470239,3.387,air,1,2.7492731588,-0.0401892244,3.7488614619,-2.44585644,2.4461866034
514,19.167,2.8894925563,0.4028095165,3.387,air,1,2.7468194484,-0.0332564477,3.6694621358,-2.4580981029,2.4583230615
515,19.2,2.8755796348,0.4014304793,3.387,air,1,2.7441466542,-0.025930337,3.5899539734,-2.470783021,2.4709190839
516,19.234,2.8612653406,0.3999643608,3.387,air,1,2.7411677694,-0.0178459215,3.5078753907,-2.484393058,2.4844571527
517,19.267,2.8473927817,0.3984955712,3.387,air,1,2.7380658218,-0.0093552846,3.4280012588,-2.4981938084,2.4982113252
518,19.3,2.8335418891,0.3969798455,3.387,air,1,2.7347675823,-0.0001060768,3.3478610501,-2.5126324418,2.5126324441
519,19.334,2.8192954304,0.39536717,3.387,air,1,2.7311795222,0.0103498909,3.2649445063,-2.5282229642,2.528244149
520,19.367,2.8054930739,0.3937505304,3.387,air,1,2.7275313719,0.0215303454,3.1840548715,-2.5440823219,2.5441734249
521,19.4,2.7917172391,0.3920814135,3.387,air,1,2.723742496,0.0338622847,3.1026802383,-2.560678965,2.5609028517
522,19.434,2.7775537887,0.3903049079,3.387,air,1,2.7197200239,0.0479180596,3.0182434218,-2.5785565532,2.5790017523
523,19.467,2.7638380989,0.3885236669,3.387,air,1,2.7157338561,0.063017129,2.9356197962,-2.5966544055,2.5974189612
524,19.5,2.7501555282,0.3866844995,3.387,air,1,2.7117064987,0.07969988,2.8522417703,-2.6154612923,2.6166753414
525,19.534,2.7360956886,0.3847271789,3.387,air,1,2.707564065,0.0987045429,2.7654467891,-2.6355331214,2.637380788
526,19.567,2.7224884641,0.3827651082,3.387,air,1,2.7036086952,0.1190718287,2.6802411478,-2.6556238877,2.6582919955
527,19.6,2.7089227341,0.3807399973,3.387,air,1,2.6997865354,0.1414901761,2.5939898133,-2.676229591,2.6799672188
528,19.634,2.6949926481,0.3785859251,3.387,air,1,2.6960736502,0.1668984136,2.5039339816,-2.6978863612,2.7030438211
529,19.667,2.6815210429,0.3764280663,3.387,air,1,2.6927863011,0.1939596692,2.4152835198,-2.7191896193,2.7260984097
530,19.7,2.6681010341,0.3742026386,3.387,air,1,2.6899224887,0.2235350092,2.3253317764,-2.7406223578,2.7497234058
531,19.734,2.6543322246,0.3718377041,3.387,air,1,2.6875490647,0.2567826772,2.2312267801,-2.7626627987,2.7745707925
532,19.767,2.6410285026,0.3694711216,3.387,air,1,2.685952559,0.2918757464,2.1384558919,-2.7838250811,2.7990844098
533,19.8,2.6277880655,0.3670332694,3.387,air,1,2.685213311,0.3298595919,2.0442439442,-2.8045605179,2.8238921809
534,19.867,2.6011180245,0.3618604449,3.387,air,1,2.6870814567,0.4162071134,1.8485237304,-2.8444816564,2.8747702961
535,19.9,2.5880953856,0.3592010264,3.387,air,1,2.6900519316,0.4633822762,1.7499898675,-2.8626378246,2.8998997308
536,19.934,2.5747627783,0.3563830645,3.387,air,1,2.6948154728,0.5152123884,1.6470744907,-2.8800079828,2.9257289324
537,19.967,2.5619092546,0.3535718447,3.387,air,1,2.7013069977,0.5686221132,1.5459160951,-2.8953672216,2.9506749153
538,20,2.5491461831,0.3506853024,3.387,air,1,2.7098519978,0.625031329,1.4436103506,-2.909063049,2.9754515599
539,20.034,2.5360960619,0.3476323373,3.387,air,1,2.7210247475,0.6861927481,1.3371315888,-2.9212587852,3.0007687978
540,20.067,2.5235315643,0.3445925317,3.387,air,1,2.734377542,0.7483858652,1.2328819072,-2.9310879813,3.0251211806
541,20.1,2.5110723368,0.341477396,3.387,air,1,2.7504002705,0.8132173178,1.1278915208,-2.938815174,3.0492551603
542,20.134,2.498350917,0.3381894159,3.387,air,1,2.7698983796,0.8825875754,1.0191094264,-2.9444731845,3.0739035708
543,20.167,2.4861207434,0.3349225059,3.387,air,1,2.7919043837,0.9522112282,0.913100132,-2.9476517888,3.0976373724
544,20.2,2.4740109531,0.331581757,3.387,air,1,2.8171091919,1.0238703014,0.8068366837,-2.948499279,3.1212110458
545,20.234,2.46166537,0.328063423,3.387,air,1,2.8465790912,1.0995742631,0.6972617867,-2.9469032366,3.1453620214
546,20.267,2.4498152779,0.3245754926,3.387,air,1,2.8787159547,1.174603646,0.5909889803,-2.9429493606,3.168697629
547,20.3,2.4381005453,0.3210167606,3.387,air,1,2.9144509655,1.2508832152,0.4849567036,-2.9366389364,3.1919519202
548,20.334,2.426177505,0.3172775544,3.387,air,1,2.9551368505,1.3304747467,0.3761281287,-2.9277056218,3.2158394331
549,20.367,2.4147523904,0.3135793758,3.387,air,1,2.9984637682,1.4083844716,0.2710596859,-2.91672527,3.2389555602
550,20.4,2.4034770361,0.309814969,3.387,air,1,3.0456344085,1.4866237626,0.1666881312,-2.9035361815,3.261989051
551,20.434,2.3920214497,0.3058691618,3.387,air,1,3.0982996887,1.5672323919,0.060027555,-2.8877238257,3.2855998332
552,20.467,2.3810640292,0.301976107,3.387,air,1,3.153383424,1.6451226484,-0.0425156589,-2.8703178362,3.3083459628
553,20.5,2.3702697705,0.2980228669,3.387,air,1,3.2123735714,1.7223216988,-0.1439721123,-2.8509963771,3.3308515992
554,20.534,2.3593234341,0.2938893118,3.387,air,1,3.2772088152,1.8007663785,-0.2472503523,-2.8292180851,3.3536896879
555,20.567,2.3488729912,0.2898210958,3.387,air,1,3.3440207335,1.8754798391,-0.346173945,-2.8064051272,3.3754013635
556,20.6,2.3385977226,0.2857000877,3.387,air,1,3.4145762299,1.9484347945,-0.4437126535,-2.7820924447,3.3965330146
557,20.634,2.3281981008,0.2814018476,3.387,air,1,3.491068412,2.0213954682,-0.5426811278,-2.7556423028,3.4175435827
558,20.667,2.3182893511,0.2771821182,3.387,air,1,3.5688539552,2.0897265064,-0.637196983,-2.7287816864,3.4370345304
559,20.7,2.3085660586,0.2729181744,3.387,air,1,3.6499584327,2.1552896342,-0.7301493248,-2.7009246847,3.4554692242
560,20.734,2.2987452229,0.2684820059,3.387,air,1,3.7367827857,2.2196331317,-0.824252711,-2.6713669779,3.4731790582
561,20.767,2.2894073427,0.2641378013,3.387,air,1,3.8239901363,2.278699753,-0.9139580956,-2.6420275772,3.488951459
562,20.8,2.2802631939,0.2597589412,3.387,air,1,3.9138413301,2.3341992927,-1.0020596286,-2.6122216414,3.5031683148
563,20.867,2.2623028049,0.2507757645,3.387,air,1,4.1032908089,2.4351619525,-1.1760812507,-2.5509532687,3.5266664592
564,20.9,2.2537584453,0.2463125216,3.387,air,1,4.1994872231,2.4788630603,-1.2594769351,-2.5207165014,3.535360484
565,20.934,2.2451656974,0.2416922898,3.387,air,1,4.3001835055,2.5196320118,-1.3438702373,-2.4897165234,3.5422074815
566,20.967,2.2370312718,0.2371905097,3.387,air,1,4.3991648007,2.5550591974,-1.4243576523,-2.4598990277,3.5467493186
567,21,2.229100342,0.2326751969,3.387,air,1,4.4990959513,2.5864372451,-1.5035080134,-2.4304527816,3.5491912242
568,21.034,2.2211426523,0.2280127437,3.387,air,1,4.6027721024,2.6146055748,-1.5837303725,-2.4005950072,3.5495096422
569,21.067,2.2136267406,0.2234811589,3.387,air,1,4.7038436205,2.638014514,-1.6603769168,-2.372155867,3.5477096885
570,21.1,2.2063156211,0.2189471051,3.387,air,1,4.80512579,2.6576860708,-1.7358949004,-2.3443069363,3.5438778566
571,21.134,2.1989970387,0.2142769432,3.387,air,1,4.9094823587,2.6742106646,-1.8125917055,-2.3162773973,3.5378727591
572,21.167,2.1921011243,0.2097491358,3.387,air,1,5.0105885796,2.6867956572,-1.8860213447,-2.2897481798,3.5301299736
573,21.2,2.1854089003,0.2052299237,3.387,air,1,5.1113553003,2.6961683106,-1.9585154803,-2.2639056709,3.5205954675
574,21.234,2.1787259942,0.2005865701,3.387,air,1,5.2146744673,2.702672392,-2.032287,-2.2380104162,3.5090067942
575,21.267,2.1724443584,0.1960958802,3.387,air,1,5.3143472396,2.7061309572,-2.103049174,-2.2135896031,3.4961584187
576,21.3,2.1663629911,0.1916246138,3.387,air,1,5.4133206648,2.7069817027,-2.173031838,-2.1898684987,3.4818492185
577,21.334,2.1603050938,0.1870418497,3.387,air,1,5.5144742025,2.7053424242,-2.2443651797,-2.1661524081,3.46570251
578,21.367,2.1546251145,0.1826206749,3.387,air,1,5.6117880264,2.7015117493,-2.3128931242,-2.1438244456,3.4487894957
579,21.4,2.1491397988,0.1782292974,3.387,air,1,5.7081951465,2.6956693901,-2.3807601652,-2.1221617023,3.4307730545
580,21.434,2.1436894335,0.1737394881,3.387,air,1,5.8065305882,2.6877433752,-2.4500268099,-2.1005197228,3.4111797896
581,21.467,2.1385920538,0.1694186465,3.387,air,1,5.900977426,2.6783850693,-2.5166490671,-2.080151369,3.3912794484
582,21.5,2.1336817381,0.1651373275,3.387,air,1,5.9944204506,2.6675616572,-2.5827009579,-2.0603889046,3.3706212533
583,21.534,2.1288152044,0.1607708179,3.387,air,1,6.0896310969,2.6550536537,-2.650184673,-2.0406369494,3.3486578003
584,21.567,2.1242755474,0.1565789883,3.387,air,1,6.1810031663,2.6417595673,-2.715154737,-2.0220323519,3.3267865041
585,21.6,2.1199135897,0.1524355928,3.387,air,1,6.2713542648,2.6274809097,-2.7796259679,-2.0039597874,3.3044683022
586,21.634,2.1156016807,0.1482201898,3.387,air,1,6.3633843058,2.6118898874,-2.8455505664,-1.9858676659,3.2811033465
587,21.667,2.1115897817,0.1441834395,3.387,air,1,6.4516944714,2.5960400751,-2.9090697912,-1.9687916007,3.2581535321
588,21.7,2.1077447153,0.1402030849,3.387,air,1,6.5390264826,2.5796084404,-2.9721468046,-1.9521630821,3.2350147457
589,21.734,2.1039535379,0.1361636332,3.387,air,1,6.6280074564,2.5621902582,-3.0366889307,-1.9354674133,3.2110517011
590,21.767,2.1004351677,0.1323050373,3.387,air,1,6.713431931,2.5449158417,-3.0989134207,-1.9196556654,3.1877381503
591,21.8,2.0970715484,0.1285097436,3.387,air,1,6.7979622346,2.5273717092,-3.1607365053,-1.9042000403,3.1644249952
592,21.834,2.0937634167,0.1246677977,3.387,air,1,6.8841536028,2.5090998931,-3.2240232145,-1.8886162351,3.1404543552
593,21.9,2.0877802721,0.1174155841,3.387,air,1,7.0489957146,2.4733402056,-3.3457145224,-1.8592286657,3.0942112087
594,21.934,2.0849146461,0.113789174,3.387,air,1,7.1327128884,2.4548852453,-3.4078156743,-1.8444733422,3.070593343
595,21.967,2.0822680476,0.1103427965,3.387,air,1,7.2132303973,2.4370102764,-3.4677100864,-1.8303644924,3.04782763
596,22,2.0797495983,0.1069700992,3.387,air,1,7.2930515477,2.4192047374,-3.5272293742,-1.8164397873,3.0252281009
597,22.034,2.077284035,0.1035735889,3.387,air,1,7.3745918693,2.4009586679,-3.5881576734,-1.8022616634,3.0021241861
598,22.067,2.0750116786,0.1003542133,3.387,air,1,7.4530797854,2.3833644952,-3.6469074411,-1.7886431862,2.9798776425
599,22.1,2.0728535566,0.0972119262,3.387,air,1,7.5309448478,2.3658973494,-3.7052719521,-1.7751470998,2.9578061961
600,22.134,2.0707446454,0.0940559572,3.387,air,1,7.6105374153,2.348043328,-3.7649966568,-1.7613537973,2.935246952
601,22.167,2.0688042787,0.0910727032,3.387,air,1,7.6871915651,2.3308585397,-3.8225625656,-1.7480614605,2.9135237088
602,22.2,2.0669642077,0.0881687601,3.387,air,1,7.7632703827,2.3138189636,-3.8797264321,-1.7348524625,2.8919666773
603,22.234,2.0651684609,0.0852602746,3.387,air,1,7.8410643522,2.2964163907,-3.9381959857,-1.721321827,2.8699263181
604,22.267,2.063518032,0.0825186948,3.387,air,1,7.9160066216,2.2796746699,-3.9945262627,-1.708259412,2.8486956347
605,22.3,2.0619541992,0.079857493,3.387,air,1,7.9904013099,2.2630791098,-4.0504381947,-1.6952622365,2.8276211039
606,22.334,2.0604288724,0.0771998291,3.387,air,1,8.0664844911,2.2461323897,-4.1076022768,-1.6819371816,2.806069029
607,22.367,2.0590272986,0.074702023,3.387,air,1,8.1397865348,2.2298300476,-4.1626522104,-1.6690674953,2.7853057902
608,22.4,2.0576990946,0.0722845579,3.387,air,1,8.2125585914,2.2136700831,-4.2172729441,-1.6562611289,2.7646945878
609,22.434,2.0564029165,0.0698776086,3.387,air,1,8.286986868,2.1971678697,-4.273097973,-1.6431350023,2.7436179186
610,22.467,2.0552107602,0.0676223964,3.387,air,1,8.3586984059,2.1812926905,-4.3268425409,-1.6304642407,2.7233162581
611,22.5,2.0540794204,0.0654464538,3.387,air,1,8.4298954056,2.1655556019,-4.3801551904,-1.6178654537,2.7031684541
612,22.534,2.0529732171,0.0632868833,3.387,air,1,8.5027175028,2.1494843775,-4.4346327817,-1.6049646084,2.6825723631
613,22.567,2.0519532549,0.0612700333,3.387,air,1,8.5728869618,2.1340224948,-4.4870728922,-1.5925252168,2.6627408012
614,22.6,2.0509823926,0.0593304317,3.387,air,1,8.6425593609,2.1186930006,-4.5390873781,-1.5801712921,2.6430666551
615,22.634,2.0500295983,0.0574119416,3.387,air,1,8.7138298241,2.1030345933,-4.5922370707,-1.5675371682,2.6229615465
616,22.667,2.0491472786,0.055626442,3.387,air,1,8.7825125702,2.0879649849,-4.6434003999,-1.5553703357,2.603608008
617,22.7,2.0483033049,0.0539153193,3.387,air,1,8.8507176131,2.073017727,-4.6941524136,-1.5433015074,2.5844113526
618,22.734,2.0474703549,0.0522289566,3.387,air,1,8.9204964256,2.0577405686,-4.7460185037,-1.5309726548,2.5647950244
619,22.767,2.046694142,0.0506653281,3.387,air,1,8.9877503797,2.0430266869,-4.7959542573,-1.5191112867,2.5459098854
620,22.8,2.0459465731,0.0491724645,3.387,air,1,9.0545441948,2.0284190346,-4.8454978177,-1.507354583,2.5271726532
621,22.867,2.0445047921,0.0463536063,3.387,air,1,9.1887582921,1.9990608839,-4.9449066991,-1.4838077028,2.489564162
622,22.9,2.0438264497,0.0450667786,3.387,air,1,9.2541818468,1.9847347093,-4.99330091,-1.4723671638,2.4712419815
623,22.934,2.0431457865,0.0438089461,3.387,air,1,9.3211199112,1.9700572292,-5.04277724,-1.4606858315,2.4524943597
624,22.967,2.0425003153,0.0426524982,3.387,air,1,9.3856355739,1.9558853551,-5.0904303373,-1.4494481854,2.4344172946
625,23,2.0418674265,0.0415578566,3.387,air,1,9.4497040042,1.941780563,-5.1377251428,-1.4383061487,2.4164511856
626,23.034,2.041226179,0.0404929493,3.387,air,1,9.5152448352,1.9273134281,-5.1860820905,-1.4269230999,2.3980505798
627,23.067,2.0406121472,0.0395186942,3.387,air,1,9.5784007341,1.9133310749,-5.2326595481,-1.4159653286,2.380292758
628,23.1,2.0400043548,0.0386011567,3.387,air,1,9.641103701,1.8994044588,-5.2788873183,-1.4050935781,2.3626310041
629,23.134,2.0393827152,0.0377133027,3.387,air,1,9.7052300639,1.8851126627,-5.3261519045,-1.3939794013,2.3445315785
630,23.167,2.038782019,0.0369055576,3.387,air,1,9.7670046693,1.8712962731,-5.3716742392,-1.3832741234,2.3270575933
631,23.2,2.0381823105,0.0361492124,3.387,air,1,9.8283176324,1.8575352965,-5.4168505559,-1.3726477144,2.3096751126
632,23.234,2.037563876,0.0354218243,3.387,air,1,9.8910029523,1.8434178118,-5.4630346001,-1.361780359,2.291862774
633,23.267,2.0369616691,0.0347643471,3.387,air,1,9.9513709929,1.829777904,-5.5075102023,-1.3513105228,2.2746708129
634,23.3,2.0363562358,0.0341528555,3.387,air,1,10.0112708483,1.8162040898,-5.5516414984,-1.3409172241,2.2575775286
635,23.334,2.0357278412,0.0335690442,3.387,air,1,10.0724951707,1.8022939803,-5.5967507171,-1.3302894297,2.2400744537
636,23.367,2.0351123512,0.0330454322,3.387,air,1,10.1314423824,1.7888724127,-5.640185318,-1.3200532357,2.2231970344
637,23.4,2.0344903855,0.0325624238,3.387,air,1,10.1899210652,1.7755363009,-5.6832784876,-1.3098962802,2.2064354558
638,23.434,2.0338418751,0.0321054,3.387,air,1,10.2496836058,1.7618936093,-5.7273221315,-1.2995163136,2.1892948042
639,23.467,2.0332041655,0.0316994743,3.387,air,1,10.3072173686,1.7487552089,-5.7697275887,-1.2895260998,2.1727913712
640,23.5,2.0325576058,0.0313289247,3.387,air,1,10.3642909365,1.7357267997,-5.8117979866,-1.2796214619,2.1564272789
641,23.534,2.0318815546,0.0309823808,3.387,air,1,10.4226178256,1.7224275884,-5.8547960875,-1.2695088013,2.1397218029
642,23.567,2.0312152388,0.030678548,3.387,air,1,10.4787731205,1.7096484359,-5.8961963234,-1.2597855106,2.1236660065
643,23.6,2.030538471,0.0304051313,3.387,air,1,10.5344861466,1.6970043309,-5.937272517,-1.2501551392,2.1077740798
644,23.634,2.0298298638,0.0301535932,3.387,air,1,10.5914332353,1.6841261249,-5.9792594313,-1.240332286,2.0915795429
645,23.667,2.0291307824,0.0299371755,3.387,air,1,10.6462735604,1.67177808,-6.0196924517,-1.2308964291,2.0760414177
646,23.7,2.0284203053,0.0297465817,3.387,air,1,10.7006980931,1.659584703,-6.0598167322,-1.2215582666,2.0606858046
647,23.734,2.0276761821,0.0295757229,3.387,air,1,10.756347639,1.6471880096,-6.1008399945,-1.2120396914,2.0450595474
648,23.767,2.0269420488,0.0294332485,3.387,air,1,10.8099594541,1.6353199636,-6.140355089,-1.2029001686,2.0300837911
649,23.8,2.0261961132,0.0293124602,3.387,air,1,10.8631870669,1.6236145411,-6.1795790011,-1.1938569241,2.0152961404
650,23.834,2.0254151896,0.0292093698,3.387,air,1,10.9176370581,1.6117236974,-6.2196930409,-1.1846379481,2.00025507
651,23.9,2.023863447,0.0290663376,3.387,air,1,11.0222444473,1.5891195999,-6.2967187925,-1.1670131072,1.9716035846
652,23.934,2.0230457195,0.0290197374,3.387,air,1,11.0755921458,1.5777102135,-6.3359750152,-1.1580635185,1.9571102756
