"","time","d2_bw1","k_bw1","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit"
"164",7.1,5.81521877738334,0.51375002474035,2.981,0.05,1,3.17736429136792,0.130527858205898,-3.94025049660278,-0.795979601362334,0.806610840215254
"165",7.134,5.79773795924804,0.513387434804056,2.981,0.05,1,3.18041791029626,0.127930305404653,-3.96832908219068,-0.778159335429227,0.788605170130519
"166",7.167,5.78078568200253,0.513034326636365,2.981,0.05,1,3.1833450100705,0.125750738810146,-3.99446336403421,-0.760604744908356,0.770929845244301
"167",7.2,5.76384784158707,0.512680230777454,2.981,0.05,1,3.1862513427422,0.123894940806626,-4.01949168576515,-0.74293590835261,0.753195671971895
"168",7.234,5.74641207864076,0.512314571958612,2.981,0.05,1,3.18923853198439,0.122307364345405,-4.04412851256219,-0.724755955788714,0.735003596470338
"169",7.267,5.72950424487775,0.511959067336313,2.981,0.05,1,3.19214353583875,0.121067110122443,-4.06694112996611,-0.707269640534516,0.717556680392025
"170",7.3,5.71261149208105,0.511603188247573,2.981,0.05,1,3.19506538316088,0.120108649337213,-4.08869569824264,-0.690068063245177,0.700442731104092
"171",7.334,5.69522278946496,0.51123637222542,2.981,0.05,1,3.19810403794289,0.119400769239641,-4.11003761870754,-0.672770914267118,0.683284162540617
"172",7.367,5.67836114992523,0.510880438973769,2.981,0.05,1,3.2010901796366,0.118970473258458,-4.12975259846981,-0.656513306031201,0.66720588614262
"173",7.4,5.66151502744791,0.510524846111388,2.981,0.05,1,3.20412116775441,0.118778780394986,-4.14853039189584,-0.640887687171768,0.651801677077083
"174",7.434,5.64417474232916,0.510159101061553,2.981,0.05,1,3.20729919477265,0.118815962504237,-4.16695273051312,-0.625556220101064,0.636739992032022
"175",7.467,5.62736037614329,0.509804984323932,2.981,0.05,1,3.21044484899545,0.119065481990482,-4.1839958085135,-0.611516735746447,0.623000246468342
"176",7.5,5.61056171770907,0.509451992977798,2.981,0.05,1,3.21365768315104,0.119511146707335,-4.20027824237256,-0.59839249582366,0.610210204147203
"177",7.534,5.59327044285487,0.509089765542414,2.981,0.05,1,3.21704505399717,0.120160686684306,-4.21633099598968,-0.585909803965511,0.598104413131476
"178",7.567,5.57650365947371,0.508739887148472,2.981,0.05,1,3.22041404062627,0.120961439690837,-4.23128482185972,-0.574873491405237,0.587461659185114
"179",7.6,5.55975250702085,0.508391953201944,2.981,0.05,1,3.22386891148921,0.121915551447157,-4.24569930159756,-0.564960241279885,0.577964943497173
"180",7.634,5.54251000188525,0.508035796096529,2.981,0.05,1,3.22752396108775,0.123043647399216,-4.2600719484074,-0.555973008813861,0.569425785941276
"181",7.667,5.52579029041611,0.507692642475068,2.981,0.05,1,3.23116915597131,0.124264213055613,-4.27364319483577,-0.548479452334137,0.562380035455639
"182",7.7,5.50908585958426,0.507352248206705,2.981,0.05,1,3.23491482812142,0.125593341520808,-4.28692798674098,-0.542223498323361,0.556578843982042
"183",7.734,5.49189103168883,0.507004701237846,2.981,0.05,1,3.23888283181848,0.127060119188505,-4.30040719633473,-0.537087180066236,0.5519120517616
"184",7.767,5.47521705918985,0.506670707502733,2.981,0.05,1,3.24284255392045,0.128562379550985,-4.31337628100361,-0.533374079183115,0.548649427029909
"185",7.8,5.45855775354581,0.506340246076521,2.981,0.05,1,3.24691093090231,0.130126364150977,-4.3263186250307,-0.530902825110825,0.54661748998528
"186",7.834,5.44140868948406,0.506003718402934,2.981,0.05,1,3.25121713388068,0.131785921289049,-4.33971092754864,-0.529630650279561,0.545780317312336
"187",7.9,5.40816181781434,0.505362822093945,2.981,0.05,1,3.25990637302335,0.135085247944097,-4.36618067110545,-0.530698711671627,0.54762135347523
"188",7.934,5.39105586011408,0.505039483072836,2.981,0.05,1,3.26454913089445,0.136794240166966,-4.38020192883934,-0.532965582601599,0.55024083489025
"189",7.967,5.37446634896625,0.5047303585125,2.981,0.05,1,3.26915964358549,0.138440395557117,-4.39413993320183,-0.53620034812041,0.553783853544377
"190",8,5.3578895980986,0.50442605098515,2.981,0.05,1,3.27386890715142,0.140061484361071,-4.40844988822325,-0.540386557867905,0.558242645563513
"191",8.034,5.3408234616085,0.504117736006272,2.981,0.05,1,3.27881924100828,0.141693322775964,-4.42362327206969,-0.545620495096498,0.563718655349139
"192",8.067,5.32427142042353,0.503823704860432,2.981,0.05,1,3.28371412426564,0.143229262462369,-4.43879841485842,-0.551520889787297,0.569815683793704
"193",8.1,5.307730931503,0.503534948534567,2.981,0.05,1,3.28869219197655,0.144708665192276,-4.45443719685759,-0.558157679789228,0.576611301735775
"194",8.134,5.29070085101477,0.503243084980475,2.981,0.05,1,3.29390202950104,0.146165177277027,-4.47105026385312,-0.565693025772656,0.584271219945195
"195",8.167,5.27418250516763,0.50296538787608,2.981,0.05,1,3.29903124018441,0.147505864449698,-4.48766867212991,-0.573616629646538,0.592278665709062
"196",8.2,5.25767440388218,0.502693276292927,2.981,0.05,1,3.30422625008175,0.148768463588838,-4.50477619368842,-0.582079559589262,0.600790037742149
"197",8.234,5.24067630337454,0.502418833301811,2.981,0.05,1,3.30964180179861,0.149982038841268,-4.52291145378352,-0.591304391881218,0.61002909425125
"198",8.267,5.22418763455143,0.502158255326803,2.981,0.05,1,3.31495419025377,0.151070424797675,-4.54100181743308,-0.600697509256821,0.619402753364802
"199",8.3,5.20770786084805,0.501903418696178,2.981,0.05,1,3.3203172766672,0.152066421090497,-4.55956494874761,-0.610479547327551,0.629133907946889
"200",8.334,5.19073753401173,0.501646882854341,2.981,0.05,1,3.32589170532629,0.152991843572453,-4.5791743783706,-0.620925124708063,0.639495515772723
"201",8.367,5.17427445680832,0.501403738594673,2.981,0.05,1,3.33134611629299,0.153788337368354,-4.59866524162919,-0.631387442635416,0.649846870753575
"202",8.4,5.15781894173293,0.50116633734018,2.981,0.05,1,3.33684105495177,0.154480657000396,-4.61859598472943,-0.642142852038533,0.660463258487143
