"","time","d2_bw1","k_bw1","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit","brnratederiv"
"72",3.933,4.2803081658707,0.549555944993023,2.526,0.05,1,-3.72436805336081,-1.95231429245069,-8.52322300856517,-1.99630134778898,2.79226613482514,0.00606710203766825
"73",3.966,4.26191082848489,0.549077294403386,2.526,0.05,1,-3.78857658067363,-1.94827148509476,-8.58908943399575,-1.9910813711398,2.78570759523201,0.00694841147957576
"74",4,4.24297893145053,0.548536057390051,2.526,0.05,1,-3.85458890476157,-1.94415580363355,-8.65672389010528,-1.985698225324,2.77898168955049,0.00786105259888309
"75",4.033,4.22462829448584,0.547963895287811,2.526,0.05,1,-3.9185232976874,-1.94021131482444,-8.72214942219119,-1.98048383340267,2.77249637701154,0.00875077891903151
"76",4.066,4.20630388400479,0.54734546906,2.526,0.05,1,-3.98232460202611,-1.93631846459203,-8.78736110818461,-1.97529454170499,2.76606538657523,0.00964379312193239
"77",4.1,4.18745387084068,0.546659849672318,2.526,0.05,1,-4.047921378332,-1.93236440734261,-8.85432887904105,-1.96998939769135,2.75950909217217,0.0105666703336074
"78",4.133,4.16918926174035,0.545947366130538,2.526,0.05,1,-4.11145626818496,-1.9285848633886,-8.91911780467227,-1.96489471528597,2.75322552971062,0.0114644776869544
"79",4.166,4.15095732410361,0.545188617013593,2.526,0.05,1,-4.1748618849934,-1.92486627202969,-8.98370563223278,-1.95986716630273,2.74703284923005,0.0123636641938237
"80",4.2,4.13220930219069,0.544358620620172,2.526,0.05,1,-4.24005517168467,-1.92110313358346,-9.05004617853529,-1.9547710350191,2.74076030495442,0.0132908190354479
"81",4.233,4.11405016444431,0.543506401949304,2.526,0.05,1,-4.30320284850685,-1.91752171931288,-9.11424324573066,-1.94991866543334,2.73478926900081,0.0141906758909454
"82",4.266,4.09593002774383,0.542608516768344,2.526,0.05,1,-4.36622609343721,-1.91401581943564,-9.17825742396327,-1.94517058354483,2.72894579574934,0.0150897615521239
"83",4.3,4.07730374202208,0.541636023398288,2.526,0.05,1,-4.43103118013931,-1.91048922504684,-9.24402735766594,-1.94039946804657,2.72307164331302,0.0160144818401394
"84",4.333,4.05926902717171,0.540646560223914,2.526,0.05,1,-4.49380851336536,-1.90715653968868,-9.30769155963964,-1.93589686188727,2.71752511060014,0.0169096361154895
"85",4.366,4.04127938344263,0.539612712714229,2.526,0.05,1,-4.55646876976069,-1.90392054536123,-9.37119450523577,-1.93153075437432,2.7121438933328,0.0178016399554402
"86",4.4,4.0227937666221,0.538501734615142,2.526,0.05,1,-4.62090880853804,-1.90069669422061,-9.43646124889653,-1.92718531744827,2.70678613326013,0.0187164995628516
"87",4.433,4.00490147975439,0.537379668099799,2.526,0.05,1,-4.68334190206269,-1.89768426376718,-9.4996607038498,-1.92312564080173,2.70178048613477,0.0195995231108273
"88",4.466,3.98705991326479,0.536215260493261,2.526,0.05,1,-4.74566939385972,-1.89479699905035,-9.56272292836267,-1.91923049934068,2.6969800476106,0.0204768067127447
"89",4.5,3.96873258241587,0.534972185186105,2.526,0.05,1,-4.80978039901876,-1.89196475512868,-9.62756145996946,-1.91539838049427,2.69226328405103,0.021373723730971
"90",4.533,3.95099927732232,0.53372453625674,2.526,0.05,1,-4.87190947927724,-1.88936614119892,-9.69037109813141,-1.9118630696215,2.68792202500211,0.0222365749039491
