"","radtime","narrow.band","qrad.narrow","wide.band","qrad.wide"
"2486",19.84,2.327013e-07,0.00881937927000001,7.52557679999999e-07,0.437633195299999
"2487",19.85,3.22201800000001e-07,0.01221144822,8.50165679999998e-07,0.494394958633332
"2488",19.86,3.102684e-07,0.01175917236,8.50165679999998e-07,0.494394958633332
"2489",19.87,0,0,-2.83063200000005e-08,-0.0164609113666669
"2490",19.88,0,0,-2.83063200000005e-08,-0.0164609113666669
"2491",19.89,0,0,5.08537679999998e-07,0.295728786966665
"2492",19.9,1.37234100000001e-07,0.00520117239000002,6.5494968e-07,0.380871431966667
"2493",19.91,8.35337999999999e-08,0.00316593102,5.57341680000001e-07,0.324109668633334
"2494",19.92,7.16004000000009e-08,0.00271365516000003,5.57341680000001e-07,0.324109668633334
"2495",19.93,3.22201800000001e-07,0.01221144822,8.50165679999998e-07,0.494394958633332
"2496",19.94,3.102684e-07,0.01175917236,8.50165679999998e-07,0.494394958633332
"2497",19.95,3.16235099999999e-07,0.01198531029,8.50165679999998e-07,0.494394958633332
"2498",19.96,0,0,-2.83063200000005e-08,-0.0164609113666669
"2499",19.97,0,0,-2.83063200000005e-08,-0.0164609113666669
"2500",19.98,0,0,-2.83063200000005e-08,-0.0164609113666669
"2501",19.99,0,0,-2.83063200000005e-08,-0.0164609113666669
"2502",20,0,0,-2.83063200000005e-08,-0.0164609113666669
"2503",20.01,0,0,-2.83063200000005e-08,-0.0164609113666669
"2504",20.02,0,0,-2.83063200000005e-08,-0.0164609113666669
"2505",20.03,0,0,-2.83063200000005e-08,-0.0164609113666669
"2506",20.04,0,0,-2.83063200000005e-08,-0.0164609113666669
"2507",20.05,0,0,-2.83063200000005e-08,-0.0164609113666669
"2508",20.06,0,0,-2.83063200000005e-08,-0.0164609113666669
"2509",20.07,0,0,-2.83063200000005e-08,-0.0164609113666669
"2510",20.08,0,0,-2.83063200000005e-08,-0.0164609113666669
"2511",20.09,0,0,-2.83063200000005e-08,-0.0164609113666669
"2512",20.1,0,0,-2.83063200000005e-08,-0.0164609113666669
"2513",20.11,0,0,-2.83063200000005e-08,-0.0164609113666669
"2514",20.12,0,0,-2.83063200000005e-08,-0.0164609113666669
"2515",20.13,0,0,-2.83063200000005e-08,-0.0164609113666669
"2516",20.14,0,0,-2.83063200000005e-08,-0.0164609113666669
"2517",20.15,0,0,-2.83063200000005e-08,-0.0164609113666669
"2518",20.16,0,0,-2.83063200000005e-08,-0.0164609113666669
"2519",20.17,0,0,-2.83063200000005e-08,-0.0164609113666669
"2520",20.18,0,0,-2.83063200000005e-08,-0.0164609113666669
"2521",20.19,0,0,-2.83063200000005e-08,-0.0164609113666669
"2522",20.2,0,0,-2.83063200000005e-08,-0.0164609113666669
"2523",20.21,0,0,-2.83063200000005e-08,-0.0164609113666669
"2524",20.22,0,0,-2.83063200000005e-08,-0.0164609113666669
"2525",20.23,0,0,-2.83063200000005e-08,-0.0164609113666669
"2526",20.24,0,0,-2.83063200000005e-08,-0.0164609113666669
"2527",20.25,0,0,-2.83063200000005e-08,-0.0164609113666669
"2528",20.26,0,0,-2.83063200000005e-08,-0.0164609113666669
"2529",20.27,0,0,-2.83063200000005e-08,-0.0164609113666669
"2530",20.28,0,0,-2.83063200000005e-08,-0.0164609113666669
"2531",20.29,0,0,-2.83063200000005e-08,-0.0164609113666669
"2532",20.3,0,0,-2.83063200000005e-08,-0.0164609113666669
"2533",20.31,0,0,-2.83063200000005e-08,-0.0164609113666669
"2534",20.32,0,0,-2.83063200000005e-08,-0.0164609113666669
"2535",20.33,0,0,-2.83063200000005e-08,-0.0164609113666669
"2536",20.34,0,0,-2.83063200000005e-08,-0.0164609113666669
"2537",20.35,0,0,-2.83063200000005e-08,-0.0164609113666669
"2538",20.36,0,0,-2.83063200000005e-08,-0.0164609113666669
"2539",20.37,5.071695e-07,0.01922172405,1.04538168e-06,0.607918485300002
"2540",20.38,1.969011e-07,0.00746255169,7.52557679999999e-07,0.437633195299999
"2541",20.39,3.043017e-07,0.01153303443,8.50165679999998e-07,0.494394958633332
"2542",20.4,2.98335e-07,0.0113068965,8.50165679999998e-07,0.494394958633332
"2543",20.41,2.98335000000001e-08,0.00113068965,5.08537679999998e-07,0.295728786966665
"2544",20.42,0,0,-2.83063200000005e-08,-0.0164609113666669
"2545",20.43,0,0,4.59733679999995e-07,0.267347905299997
"2546",20.44,0,0,4.59733679999995e-07,0.267347905299997
"2547",20.45,8.35337999999999e-08,0.00316593102,6.06145680000004e-07,0.352490550300002
"2548",20.46,4.77336000000003e-08,0.00180910344000001,5.57341680000001e-07,0.324109668633334
"2549",20.47,2.80434900000001e-07,0.01062848271,8.01361680000002e-07,0.466014076966668
"2550",20.48,3.043017e-07,0.01153303443,8.50165679999998e-07,0.494394958633332
"2551",20.49,2.98335e-07,0.0113068965,8.01361680000002e-07,0.466014076966668
"2552",20.5,0,0,-2.83063200000005e-08,-0.0164609113666669
"2553",20.51,0,0,-2.83063200000005e-08,-0.0164609113666669
"2554",20.52,0,0,-2.83063200000005e-08,-0.0164609113666669
"2555",20.53,0,0,-2.83063200000005e-08,-0.0164609113666669
"2556",20.54,0,0,-2.83063200000005e-08,-0.0164609113666669
"2557",20.55,0,0,-2.83063200000005e-08,-0.0164609113666669
"2558",20.56,0,0,-2.83063200000005e-08,-0.0164609113666669
"2559",20.57,0,0,-2.83063200000005e-08,-0.0164609113666669
"2560",20.58,0,0,-2.83063200000005e-08,-0.0164609113666669
"2561",20.59,0,0,-2.83063200000005e-08,-0.0164609113666669
"2562",20.6,0,0,-2.83063200000005e-08,-0.0164609113666669
"2563",20.61,0,0,-2.83063200000005e-08,-0.0164609113666669
"2564",20.62,0,0,-2.83063200000005e-08,-0.0164609113666669
"2565",20.63,0,0,-2.83063200000005e-08,-0.0164609113666669
"2566",20.64,0,0,-2.83063200000005e-08,-0.0164609113666669
"2567",20.65,0,0,-2.83063200000005e-08,-0.0164609113666669
"2568",20.66,0,0,-2.83063200000005e-08,-0.0164609113666669
"2569",20.67,0,0,-2.83063200000005e-08,-0.0164609113666669
"2570",20.68,0,0,-2.83063200000005e-08,-0.0164609113666669
"2571",20.69,0,0,-2.83063200000005e-08,-0.0164609113666669
"2572",20.7,0,0,-2.83063200000005e-08,-0.0164609113666669
"2573",20.71,0,0,-2.83063200000005e-08,-0.0164609113666669
"2574",20.72,0,0,-2.83063200000005e-08,-0.0164609113666669
"2575",20.73,0,0,-2.83063200000005e-08,-0.0164609113666669
"2576",20.74,0,0,-2.83063200000005e-08,-0.0164609113666669
"2577",20.75,0,0,-2.83063200000005e-08,-0.0164609113666669
"2578",20.76,0,0,-2.83063200000005e-08,-0.0164609113666669
"2579",20.77,0,0,-2.83063200000005e-08,-0.0164609113666669
"2580",20.78,0,0,-2.83063200000005e-08,-0.0164609113666669
"2581",20.79,0,0,-2.83063200000005e-08,-0.0164609113666669
"2582",20.8,0,0,-2.83063200000005e-08,-0.0164609113666669
"2583",20.81,0,0,-2.83063200000005e-08,-0.0164609113666669
"2584",20.82,0,0,-2.83063200000005e-08,-0.0164609113666669
"2585",20.83,0,0,-2.83063200000005e-08,-0.0164609113666669
"2586",20.84,0,0,-2.83063200000005e-08,-0.0164609113666669
"2587",20.85,0,0,-2.83063200000005e-08,-0.0164609113666669
"2588",20.86,0,0,-2.83063200000005e-08,-0.0164609113666669
"2589",20.87,0,0,-2.83063200000005e-08,-0.0164609113666669
"2590",20.88,0,0,-2.83063200000005e-08,-0.0164609113666669
"2591",20.89,0,0,-2.83063200000005e-08,-0.0164609113666669
"2592",20.9,0,0,-2.83063200000005e-08,-0.0164609113666669
"2593",20.91,3.043017e-07,0.01153303443,7.52557679999999e-07,0.437633195299999
"2594",20.92,5.13136199999999e-07,0.01944786198,1.04538168e-06,0.607918485300002
"2595",20.93,1.014339e-07,0.00384434481000001,5.57341680000001e-07,0.324109668633334
"2596",20.94,2.80434900000001e-07,0.01062848271,8.01361680000002e-07,0.466014076966668
"2597",20.95,2.923683e-07,0.01108075857,8.01361680000002e-07,0.466014076966668
"2598",20.96,0,0,-2.83063200000005e-08,-0.0164609113666669
"2599",20.97,0,0,-2.83063200000005e-08,-0.0164609113666669
"2600",20.98,0,0,4.10929679999999e-07,0.238967023633333
"2601",20.99,1.074006e-07,0.00407048273999999,6.5494968e-07,0.380871431966667
"2602",21,5.37002999999998e-08,0.00203524136999999,5.57341680000001e-07,0.324109668633334
"2603",21.01,3.58002000000005e-08,0.00135682758000002,5.57341680000001e-07,0.324109668633334
"2604",21.02,2.625348e-07,0.00995006891999999,8.01361680000002e-07,0.466014076966668
"2605",21.03,2.625348e-07,0.00995006891999999,8.01361680000002e-07,0.466014076966668
"2606",21.04,2.864016e-07,0.01085462064,8.01361680000002e-07,0.466014076966668
"2607",21.05,0,0,-2.83063200000005e-08,-0.0164609113666669
"2608",21.06,0,0,-2.83063200000005e-08,-0.0164609113666669
"2609",21.07,0,0,-2.83063200000005e-08,-0.0164609113666669
"2610",21.08,0,0,-2.83063200000005e-08,-0.0164609113666669
"2611",21.09,0,0,-2.83063200000005e-08,-0.0164609113666669
"2612",21.1,0,0,-2.83063200000005e-08,-0.0164609113666669
"2613",21.11,0,0,-2.83063200000005e-08,-0.0164609113666669
"2614",21.12,0,0,-2.83063200000005e-08,-0.0164609113666669
"2615",21.13,0,0,-2.83063200000005e-08,-0.0164609113666669
"2616",21.14,0,0,-2.83063200000005e-08,-0.0164609113666669
"2617",21.15,0,0,-2.83063200000005e-08,-0.0164609113666669
"2618",21.16,0,0,-2.83063200000005e-08,-0.0164609113666669
"2619",21.17,0,0,-2.83063200000005e-08,-0.0164609113666669
"2620",21.18,0,0,-2.83063200000005e-08,-0.0164609113666669
"2621",21.19,0,0,-2.83063200000005e-08,-0.0164609113666669
"2622",21.2,0,0,-2.83063200000005e-08,-0.0164609113666669
"2623",21.21,0,0,-2.83063200000005e-08,-0.0164609113666669
"2624",21.22,0,0,-2.83063200000005e-08,-0.0164609113666669
"2625",21.23,0,0,-2.83063200000005e-08,-0.0164609113666669
"2626",21.24,0,0,-2.83063200000005e-08,-0.0164609113666669
"2627",21.25,0,0,-2.83063200000005e-08,-0.0164609113666669
"2628",21.26,0,0,-2.83063200000005e-08,-0.0164609113666669
"2629",21.27,0,0,-2.83063200000005e-08,-0.0164609113666669
"2630",21.28,0,0,-2.83063200000005e-08,-0.0164609113666669
"2631",21.29,0,0,-2.83063200000005e-08,-0.0164609113666669
"2632",21.3,0,0,-2.83063200000005e-08,-0.0164609113666669
"2633",21.31,0,0,-2.83063200000005e-08,-0.0164609113666669
"2634",21.32,0,0,-2.83063200000005e-08,-0.0164609113666669
"2635",21.33,0,0,-2.83063200000005e-08,-0.0164609113666669
"2636",21.34,0,0,-2.83063200000005e-08,-0.0164609113666669
"2637",21.35,0,0,-2.83063200000005e-08,-0.0164609113666669
"2638",21.36,0,0,-2.83063200000005e-08,-0.0164609113666669
"2639",21.37,0,0,-2.83063200000005e-08,-0.0164609113666669
"2640",21.38,0,0,-2.83063200000005e-08,-0.0164609113666669
"2641",21.39,0,0,-2.83063200000005e-08,-0.0164609113666669
"2642",21.4,0,0,-2.83063200000005e-08,-0.0164609113666669
