"","time","d2_bw1","k_bw1","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit","brnratederiv"
"554",20.267,5.8279918026491,0.350043200590038,3.532,0.1,1,-8.78570564709741,-0.320068930966283,1.99987306169817,-0.179771039151494,0.367099097094378,0.00281173000934534
"555",20.3,5.81644131877192,0.349950455983886,3.532,0.1,1,-8.79659659974948,-0.320455289675474,1.99352744851806,-0.178304095102495,0.36672052439332,0.00281297018957118
"556",20.333,5.80489411517736,0.349857653441398,3.532,0.1,1,-8.80752526550022,-0.320752635119233,1.98723749590747,-0.176721479339558,0.366214055158856,0.00281374822450453
"557",20.367,5.79300048599247,0.349761990807951,3.532,0.1,1,-8.81882014319811,-0.320958704720483,1.98082025933546,-0.17497174854068,0.365553830404269,0.00281394819118446
"558",20.4,5.78146011240508,0.34966911195591,3.532,0.1,1,-8.82981200585161,-0.321054757135457,1.97465790612392,-0.173159830663343,0.364774566046846,0.00281344548155075
"559",20.433,5.76992318366907,0.349576224415578,3.532,0.1,1,-8.84082734579545,-0.321042314675746,1.96856503997566,-0.171238105782347,0.363855268869762,0.0028121484161868
"560",20.467,5.75804030702006,0.349480539122406,3.532,0.1,1,-8.8521949970032,-0.320910187481193,1.96236445322014,-0.169145669459133,0.36275832991951,0.00280987300346034
"561",20.5,5.74651052321784,0.34938771415819,3.532,0.1,1,-8.86323993822548,-0.320661084978073,1.9564247159024,-0.167007976386747,0.361545565034493,0.00280665383307322
"562",20.533,5.73498432544369,0.349294967621393,3.532,0.1,1,-8.87428967593948,-0.320288598266639,1.95056579923622,-0.164767432589004,0.360184803984816,0.00280234813960515
"563",20.567,5.72311263982702,0.34919953112651,3.532,0.1,1,-8.88567191311865,-0.31977201536701,1.94461729775225,-0.16235385815505,0.35862643108074,0.00279668883603087
"564",20.6,5.71159383434547,0.349107059470976,3.532,0.1,1,-8.89670965029237,-0.319138871607544,1.93893224425435,-0.159911534057536,0.356961227720282,0.00278993374522543
"565",20.633,5.70007871338581,0.349014786734582,3.532,0.1,1,-8.90773021503436,-0.318373964236071,1.93333727355962,-0.157373147510082,0.355145447191176,0.0027818711713835
"566",20.667,5.68821852443523,0.348919974169479,3.532,0.1,1,-8.91905865508466,-0.317446917024602,1.92766989715039,-0.154659546085153,0.35311771454246,0.00277214099140243
"567",20.7,5.67671093929682,0.348828248168441,3.532,0.1,1,-8.93002061060253,-0.316412060702656,1.9222662512905,-0.151932359139374,0.350998623803224,0.00276127298837043
