"","time","d2_bw1","k_bw1","UD2_1","UD2_2","U_K","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit","vRatio"
"201",8.533,0.567318443870124,0.0185710458045606,0.0648365838846509,0.179246262471024,0.00178828458011463,1.636,"air",1.005,3.95376758426586,-0.486095550136898,-6.16238086707073,-0.753337176256465,0.896552165238007,0.843211759728003
"202",8.567,0.566749104410541,0.0183855796688551,0.064681294973328,0.179190150174128,0.00176661098214774,1.636,"air",1.005,3.9367996966424,-0.488386238535346,-6.18815851672096,-0.75166303291755,0.896391897021338,0.843061026675041
"203",8.6,0.566200767896503,0.0182093419284664,0.0646233361655585,0.179169237251172,0.00174659078825681,1.636,"air",1.005,3.92026292390385,-0.49050538566654,-6.21310897426384,-0.749989976912489,0.896147587642279,0.842831252491874
"204",8.633,0.565656586051397,0.0180367119244821,0.0645040355008588,0.179126242063792,0.00172750085453227,1.636,"air",1.005,3.90366414628045,-0.492523728750894,-6.23798940027618,-0.748273351923411,0.895819531256927,0.84252271383377
"205",8.667,0.565100208460297,0.0178625149495093,0.0644080621485424,0.179091704078471,0.00170873463425485,1.636,"air",1.005,3.88650237373886,-0.494500082196034,-6.26354875852348,-0.746463256963256,0.895398082021665,0.842126338736949
"206",8.7,0.564564305819648,0.017696896283807,0.064293160601996,0.179050413292441,0.00169133034781545,1.636,"air",1.005,3.86979151816553,-0.496320695986836,-6.28828215588156,-0.744670178657342,0.89491223494062,0.841669397146653
"207",8.733,0.564032389311344,0.017534584388466,0.0642239095209908,0.179025558382485,0.00167466234321056,1.636,"air",1.005,3.85303163953203,-0.498047833575306,-6.31294135121227,-0.742845335484213,0.894354983761878,0.841145299648196
"208",8.767,0.563488450831035,0.0173707146516518,0.0641222820203678,0.178989125511858,0.00165819821284829,1.636,"air",1.005,3.83571648273016,-0.499732486923012,-6.33826930888945,-0.740935992022748,0.893710637041427,0.84053928836063
"209",8.8,0.562964411621612,0.0172148338416852,0.0640009397765011,0.178945690901668,0.00164285035333347,1.636,"air",1.005,3.81886804366141,-0.501278493706419,-6.36277552371933,-0.73905826886745,0.893021418015228,0.839891074446869
"210",8.833,0.562444137500962,0.0170619855819652,0.0639633966127069,0.178932266811312,0.00162807305520489,1.636,"air",1.005,3.80198082270138,-0.502739645832701,-6.38720565963503,-0.737160014598327,0.892273522309496,0.839187674824879
